90;-0,288867208694574;6
90;-0,335178205328806;7
90;-0,380651431007151;8
90;-0,425173226347411;9
90;-0,468632310047739;10
90;-0,510920057031936;11
90;-0,551930769955576;12
90;-0,591561943394315;13
90;-0,629714520054072;14
90;-0,666293138362677;15
90;-0,701206370824134;16
90;-0,734366952539749;17
90;-0,765691999324931;18
90;-0,795103214876484;19
100;0;0
100;-0,0479291251629162;1
100;-0,0957384524739309;2
100;-0,143308483513383;3
100;-0,190520317977667;4
100;-0,237255950868071;5
100;-0,283398567441815;6
100;-0,328832835188075;7
100;-0,373445192099195;8
100;-0,417124130516563;9
100;-0,459760475841688;10
100;-0,501247659415836;11
100;-0,541481984886179;12
100;-0,580362887392673;13
100;-0,617793184927834;14
100;-0,653679321241146;15
100;-0,687931599680966;16
100;-0,720464407389434;17
100;-0,751196429290039;18
100;-0,780050851332956;19
110;0;0
110;-0,0352695324731014;1
110;-0,0704509094830375;2
110;-0,10545619590939;3
110;-0,140197896766495;4
110;-0,174589175895336;5
110;-0,208544073008725;6
110;-0,241977718547245;7
110;-0,274806545808957;8
110;-0,306948499822629;9
110;-0,338323242442432;10
110;-0,368852353151469;11
110;-0,398459525072218;12
110;-0,427070755693997;13
110;-0,45461453184069;14
110;-0,481022008416453;15
110;-0,506227180482594;16
110;-0,530167048235548;17
110;-0,552781774473574;18
110;-0,574014834158599;19
120;0;0
120;-0,0139747281659239;1
120;-0,0279145267893306;2
120;-0,0417845536333686;3
120;-0,055550140854298;4
120;-0,0691768816530458;5
120;-0,0826307162742845;6
120;-0,0958780171380826;7
120;-0,108885672891342;8
120;-0,121621171168935;9
120;-0,134052679857687;10
120;-0,146149126660081;11
120;-0,157880276758818;12
120;-0,169216808388117;13
120;-0,180130386122856;14
120;-0,19059373170238;15
120;-0,200580692211944;16
120;-0,210066305451384;17
120;-0,219026862327612;18
120;-0,227439966115006;19
130;0;0
130;0,0107415769819554;1
130;0,021456305615561;2
130;0,0321174046593557;3
130;0,0426982269179231;4
130;0,0531723258460023;5
130;0,0635135216510785;6
130;0,0736959667292297;7
130;0,0836942102706753;8
130;0,0934832618735464;9
130;0,103038654006875;10
130;0,11233650316668;11
130;0,121353569572289;12
130;0,130067315253684;13
130;0,138455960384693;14
130;0,146498537721211;15
130;0,154174945008389;16
130;0,161465995225806;17
130;0,168353464545023;18
130;0,174820137879666;19
140;0;0
140;0,032827969459058;1
140;0,0655738860909443;2
140;0,098155902157823;3
140;0,130492579587913;4
140;0,162503093528255;5
140;0,194107434364751;6
140;0,225226607704533;7
140;0,255782831820803;8
140;0,285699732066645;9
140;0,314902531771865;10
140;0,343318239145723;11
140;0,3708758297184;12
140;0,397506423865179;13
140;0,423143458969639;14
140;0,447722855795528;15
140;0,471183178651484;16
140;0,493465788948267;17
140;0,514514991764694;18
140;0,534278175055937;19
150;0;0
150;0,0468769300971227;1
150;0,0936366922820358;2
150;0,14016241150129;3
150;0,186337797686965;4
150;0,232047436421271;5
150;0,277177077412492;6
150;0,321613920061214;7
150;0,365246895403074;8
150;0,407966943723333;9
150;0,44966728714936;10
150;0,490243696539711;11
150;0,529594752002693;12
150;0,567622096393284;13
150;0,604230681154765;14
150;0,639329003890615;15
150;0,672829337072847;16
150;0,704647947315142;17
150;0,734705304662706;18
150;0,762926281375739;19
160;0;0
160;0,0494487833573197;1
160;0,0987739705086746;2
160;0,147852274174247;3
160;0,19656102415436;4
160;0,24477847394109;5
160;0,292384105021131;6
160;0,339258928109319;7
160;0,385285780559867;8
160;0,430349619211971;9
160;0,474337807937794;10
160;0,517140399174128;11
160;0,55865040873404;12
160;0,598764083211626;13
160;0,637381159311489;14
160;0,674405114454764;15
160;0,709743408035297;16
160;0,743307712722962;17
160;0,775014135235994;18
160;0,804783426030495;19
170;0;0
170;0,0399138498650346;1
170;0,0797279358921377;2
170;0,119342743601017;3
170;0,158659256603393;4
170;0,197579204092404;5
170;0,236005306468444;6
170;0,273841518487501;7
170;0,310993269324245;8
170;0,347367698949843;9
170;0,382873890233666;10
170;0,417423096188772;11
170;0,450928961793153;12
170;0,483307739832314;13
170;0,514478500223699;14
170;0,544363332299749;15
170;0,572887539543993;16
170;0,599979826293439;17
170;0,625572475940605;18
170;0,649601520189768;19
180;0;0
180;0,0206066138816098;1
180;0,0411617219602326;2
180;0,0616139471705653;3
180;0,0819121696008949;4
180;0,102005654266256;5
180;0,121844177919468;6
180;0,141378154583104;7
180;0,160558759488601;8
180;0,179338051112762;9
180;0,197669091006593;10
180;0,21550606111698;11
180;0,232804378307961;12
180;0,249520805795349;13
180;0,265613561216173;14
180;0,281042421062824;15
180;0,295768821220882;16
180;0,309755953359312;17
180;0,322968856932126;18
180;0,335374506561539;19
190;0;0
190;-0,00374583986081685;1
190;-0,00748231707277734;2
190;-0,0112000923887713;3
190;-0,0148898733066887;4
190;-0,0185424372958355;5
190;-0,0221486548484573;6
190;-0,0256995122987545;7
190;-0,0291861343523521;8
190;-0,0325998062699137;9
190;-0,0359319956494514;10
190;-0,0391743737528871;11
190;-0,0423188363235601;12
190;-0,045357523842648;13
190;-0,0482828411738712;14
190;-0,0510874765473772;15
190;-0,0537644198353583;16
190;-0,0563069800737195;17
190;-0,0587088021860048;18
190;-0,0609638828677782;19
